Date,CAC40...France,Basic.Materials,Consumer.Goods,Consumer.Services,Financials,Healthcare,Industrials,Oil...Gas,Technology,Telecomm,Utilities,ABS,EDE,AXW,DBV,IDL,SPS,ERO,ACC,BIT,BVI,APR,AIR,ATO,ASY,CAR,LTE,AGT,CAS,AXA,AIR.1,DAS,CAG,CAC,ADP,CRB,CC.,ASI,CHB,AKA,NAT,JCQ,MBW,FOU,GNF,LVM,SAV,ILD,IPH,ING,BIO,EGA,EDF,SGE,AKE,CAI,ARE,KOF,AIR.2,BUL,DAN,ROT,CAP,NPO,ORA,KOR,NEX,IMA,CIT,DIO,DIR,AVM,ISO,MAT,LBC,FLY,ESS,MAU,NRO,ALS,ERM,RCO,ICA,STD,EXE,FDR,EDL,ALT,BOU,PHA,PLO,PRT,NEX.1,NVC,RXL,LOI,ELE,TOT,SON,MAN,IPN,IPA,GFI,VLO,GFC,ESS.1,IMT,CNA,DBG,ETL,ESI,ROC,CNP,CEG,WAV,EUR,REN,CDA,ROB,EUF,PYH,FFP,FAI,GRB,SCH,LOU,LEC,HRM,PER,LPE,TFF,BOI,BON,VCT,JCD,EPE,COL,EXH,PUB,VET,TES,SOI,DAM,MGI,BIC,ZOD,GPB,TCH,LEG,STF,VLL,BOL,BNP,VIR,TCF,VIV,VIE,SDG,MER,GEN,SES,ALM,RUB,SAS,VIL,WLD,TFF.1,MWD,SOP,SEB,TRI,PEU,MIC,USA,GET,ORE,SAB,MMT,ABI,UBI,SAF,LAG,LYQ,MTB,ORP,HAV,SCO,LYW,SOG,SAM,SGO,MTI,TER,EPM,TEC,LY1,LYM,SEV,ENG,C50,CEU,CMU,CU2,CV9,CRP,CFA,DSB,X1G,X500,AEE,AAS
03-09-15,4653.79,1528.52,1882.2,1102.46,832.77,1572.17,1551.84,769.14,901.24,676.57,649.77,13.87,18.355,22,66.62,115,52.34,171.33,43.42,4.82,19.95,12.11,6.426,66.72,17,28.57,42.56,46.51,55.5,22.34,105.3396141,61.35,12.005,45.97,100.65,16.59,185.4,118.4,13.085,25.92727532,66.87,14.45,17.54,56.55,34.7295084,150.15,57.64,197.25,12.5,107.45,98.3,186.06,18.29,57.2,62.48,76.2,8,28.77,57.44,641.86,55.02,26.34,78.95,29.94004715,14.005,30.625,34.72,162.7171175,47.4,165.2,17.05,1110,19.98,46.3,77.25,40.815,107.75,4.598,15.9,28.25,49.96,52.73,61.9,45.74175815,52.5,76.74,1.35,9.961,34.17,22.73,22.675,151,40.18,15.69,13.665,40.07,91.37,41.44,8.37,16.1,57.92,21.86363855,24.41,37.4999625,112.65,62.02,62.11,5.611375792,2.927,27.335,36.2219364,62.65,13.515,38.11,51.7,53.9178777,73.05,17.6,215.04,293.7,15,63.63,92.53,60.83,56.21,84.675,10.95,320.05,93.61,79.92,98,89.88,24.04,58,31.86,31.795,126.8,77.95,63.29,38.12,99.3,0.45580791,276,13.52,138.6506145,27.68,11.91,6.530661797,51.15,60.27,6.75721824,4.715,56.12,199.45,61.62,21.69,19.58,23.75,19.89,21.865,26.695,10.46,68.86,89.51,66.03,146.26,13.49924724,115.3,92.79,83.24,37.94,15.69,86.75,171.15,12.605,150.9,6.77,17.28,15.2,16.61,68.29,24.825,126.13,150.38,68.2,7.33,31.295,29.37,43.27,120,41,142.17,25.2,1000,48.9,10.474,21.91,16.135,15.485,63.86,189.53,167.18,204.71,196.51,139.37,31.3,44.83,216.99,29.964,2.99,20.49
04-09-15,4523.08,1478.92,1826.34,1075.13,812.35,1542.79,1519.51,742.03,883.1,669.09,633.19,13.63,17.305,21.91,65.64,114.8,50.85,167.54,41.82,4.78,19.295,12.5,6.462,66.08,16.83,27.745,42.28,46.52,53.62,21.725,102.0766672,59.92,11.73,44.755,98.86,16.41,186,112.77,13.18,25.454548,65.86,14.365,17.01,55.32,33.82731726,145.95,57.64,193.25,12.58,102.8,99.17,186.06,17.82,56.94,60.55,76.25,7.678,28.4,55.32,645,53.52,26.01,76.64,32.94835365,13.85,31.095,33.74,163.6511433,47.51,160.05,17.3,1091.05,19.185,45.69,77.06,40,107.45,4.407,15.88,27.62,47.8,51.7,60.22,45.37509075,52.2,74.72,1.36,9.81,33.65,22.76,21.785,141.7,39.82,15.88,13.065,38.81,91,39.96,8.4,16.01,58.8,21.34545668,23.9,36.44996355,109.4,64.5,60.73,5.463553436,2.903,26.95,36.2219364,62.94,13.215,38,52.45,52.78816978,70.83,17.65,215.01,286,14.97,62.9,94,61.77,54.67,84.95,10.91,307.65,91.25,79.92,97.12,87.51,23.79,57.55,31.03,30.5,126.55,76.19,62.33,37.84,106.3,0.45580791,273,13.12,136.1029707,27.335,11.505,6.368044758,49.8,60.35,6.37547148,4.6,54.49,197.05,60.29,21.19,19.225,23.42,19.8,20.98,26.425,10.35,67.05,87.17,66,142.88,13.33188144,112,89.86,81.73,37.6,14.99,84.1,167.05,12.385,145.75,6.71,17.21,15.14,16.595,66.64,24.53,126.115,150.49,68,7.25,30.505,28.83,41.62,120.01,39.95,142.57,25.18,990,46.77,10.17,21.23,15.86,15.035,62.105,184.8,162.89,200.02,191.01,139.73,31.1,44.41,217.66,29.256,2.894,19.72
07-09-15,4549.64,1489.31,1838.32,1078.93,813.8,1552.38,1525.89,741.91,887.42,684.54,635.54,13.65,17.18,21.75,63.8,117.5,51.09,167.9,41.92,4.8,19.245,12.6,6.394,65.97,16.95,27.845,42.785,46.52,53.88,21.91,103.245484,60.62,11.7,44.965,99.74,16.255,186,113.84,13.06,25.41818436,66.25,14.07,16.59,56.96,33.76426089,146.6,57.64,195.65,12.21,103.9,98.58,186.07,17.725,56.92,60.77,75.61,7.521,28.5,55.33,635.5,53.54,26.35,77.42,31.78448425,14.17,29.995,33.805,165.9124688,48.52,161.5,17.26,1135,19.73,45,76.6,40,107.05,4.258,15.87,28.615,47.93,51.3,60.97,45.72509145,51.89,74.56,1.36,9.856,34.34,23.45,22.065,142.4,39.33,15.64,12.98,38.745,90.29,39.97,8.4,16.2,58.87,21.1818203,24.02,36.84996315,110.1,67.3,61.2,5.450827008,2.971,27.035,36.309429,64.24,13.24,38.04,52.5,53.37636481,71.6,17.55,220,287.8,14.7,62.22,94.39,61.69,54.98,85.25,10.8,311.5,91.3,79.25,97.12,85.99,23.36,57.24,31.36,30.845,126.5,76.48,62.69,39.2,109.09,0.45580791,266,13.43,135.7600187,27.125,11.305,6.343026752,49.79,60.4,6.11997168,4.579,54.5,195.85,60.47,21.415,19.35,24.24,19.7,20.78,26.325,10.38,67.69,88.22,65.77,143.28,13.37970024,112,89.34,81.72,37.3,15.105,85.1,167.53,12.475,147.2,6.78,17.27,14.9,16.61,66.5,24.755,126.18,150.5,67.23,7.37,30.72,28.87,41.81,120.01,40.33,141.93,25.2,983.15,46.56,10.247,21.38,15.96,15.22,62.42,185.78,163.75,200.57,191.99,139.62,31,44.42,217.05,29.357,2.872,19.63
08-09-15,4598.26,1502.37,1852.03,1086.14,824.7,1562.91,1540.15,748.1,897.51,692.02,646.24,12.72,17.565,21.7,64.74,116.48,51.82,169.89,42.145,4.85,19.46,13,6.452,66.82,17.26,28.135,43.505,46.52,54.34,22.305,103.7811917,61.19,11.71,45.465,100.95,16.41,186.5,119.95,12.865,25.40909345,68.17,14.1,16.72,57.36,33.75455991,147.8,57.7,197.45,12.87,105.25,99,181.05,17.945,57.74,62.09,75.78,7.741,28.52,55.89,643.2,53.66,26.38,78,31.8485957,14.325,30.885,34.455,166.158265,50,163.55,17.2,1136.9,19.7,45,77.3,40.7,108.7,4.166,15.81,29.015,46.32,51.91,62.41,45.45842425,51.58,75.48,1.3,10.14,34.7,23.18,22.37,145.45,40.115,15.89,12.955,39.335,90.72,40.365,8.45,16.3,59.56,21.06363847,24.4,38.4999615,111.25,69.2,61.93,5.479216732,2.965,27.135,36.45525,64.5,13.405,38.39,52.65,54.05792413,74.12,17.7,219.99,291.5,14.85,63.18,93.71,61.75,55.5,85.625,10.85,312.5,91.65,79.3,95,84.23,23.25,57.89,31.555,31.8,127.5,77.03,62.77,38.1,108.35,0.44781128,257,14.13,136.0539776,27.535,11.415,6.482550247,50.08,60.28,6.12898932,4.6,55.55,198.95,60.85,21.525,19.8,24.34,19.82,21.23,26.485,10.4,68.55,88.7,66,144.41,12.2894316,113.3,91.39,79.77,37.45,15.515,85.52,168.4,12.575,146.9,6.73,16.945,14.95,16.395,66.69,25.53,126.135,150.56,67.42,7.31,31.23,29.16,42.67,120.02,41.09,141.81,25.4,999.9,45.985,10.408,21.66,16.64,15.42,63.095,187.9,165.68,201.72,194.87,139.57,31.2,44.42,217.56,29.508,2.927,20.06
09-09-15,4664.59,1518.14,1876.85,1100.92,835.15,1582.95,1561.99,754.59,905.82,697.56,654.42,11.93,17.7,22.3,66.51,118,52.76,172.7,43.36,4.87,19.595,13,6.421,67.83,18.74,28.58,43.67,46.52,54.77,22.795,105.0474099,62.19,11.86,46.12,103.1,16.38,186.5,123.65,13.06,25.66363893,68,14.22,16.7,57.97,34.23960891,149.75,57.85,198.7,13.54,102.75,100.3,186,18.13,58.99,63.35,75.66,7.606,28.52,57.32,640.5,54.58,26.38,79.52,31.58721825,14.44,31.045,34.8,167.14145,49.6,164.75,17.25,1145,19.685,45.2,78.2,40.5,110.5,4.14,15.9,28.94,46.255,53.27,63.2,45.8000916,48.62,76.73,1.32,10.26,34.65,23.4,23,147.8,40.525,15.9,12.98,39.73,90.75,40.71,8.54,16.07,60.57,21.3636385,24.62,39.7999602,112.4,70.3,62.75,5.486069424,2.739,27.9,36.45525,65.75,13.68,38.39,52.7,55.1409499,76.16,17.65,224,293.75,14.8,65.64,93.51,60.12,56.43,87.27,11.03,314.6,92.16,79.6,95.06,85.32,23.95,58.22,32.415,32.885,128.55,78.34,63.44,38.37,108.65,0.45580791,257,13.9,139.4345049,28.16,11.36,6.544133031,50.89,60.36,6.14101284,4.67,56.45,201.7,61.29,21.72,20.055,25.15,19.865,21.295,27.115,10.59,68.69,89.94,66.25,146.52,12.42332424,115.5,97.25,81.81,38.1,15.795,86.1,170.76,12.605,148.6,6.7,17.18,14.91,16.595,67.39,25.875,126.125,150.55,67.71,7.45,31.81,29.57,43.2,120.2,41.65,141.94,25.46,1005.05,46.575,10.58,21.885,16.76,15.72,63.87,190.45,167.66,204.56,197.71,139.39,31.8,44.53,217.62,29.924,2.982,20.58
10-09-15,4596.53,1484.56,1858.13,1085.8,826,1562.39,1547.88,740.25,900.66,688.62,641.42,11.73,16.86,22.5,64.24,116.86,51.89,170.08,42.98,4.89,19.61,13.44,6.408,67.75,18.97,27.65,43.835,46.52,51.36,22.525,103.0993819,62.31,11.68,45.45,102.15,16.25,187,120.97,13.21,25.52727528,67.46,14.145,16.52,58.16,33.59934423,149.25,57.78,195,13.55,102.2,100.1,183,17.75,58.96,62.75,75.33,7.502,28.61,56.5,636.35,53.91,26.23,79.18,30.2112879,14.255,31.005,34.86,166.158265,49.15,163.45,17.15,1122.2,19.765,45.18,79.32,40.5,108.75,4.04,15.8,28.605,44.755,52.23,62.21,45.54175775,48.8,76.27,1.33,10.27,35.02,22.87,22.84,143.8,40.59,15.89,12.75,39.75,90.84,39.945,8.4,16.3,61.02,20.64545661,24.85,38.999961,111.75,70.53,61.97,5.409710856,2.581,27.66,36.4649714,65.7,13.42,38.22,53,54.46872701,74.77,17.65,222,292,14.78,65,94,61.97,55.49,87.5,11.46,318.6,90.31,79.7,96.99,87.4,23.78,57.89,32.295,32.395,128.5,76.91,63.07,38.2,107,0.44781128,254,13.62,137.9647104,27.6,11.23,6.59128235,50.73,60.05,5.92458948,4.571,55.59,200.2,61.13,21.405,20.055,25.05,19.805,20.3,26.935,10.35,68.18,88.48,66.01,143.56,12.52374372,110.95,97.17,81.56,38.07,15.655,84.3,167.01,12.485,145.85,6.64,17.39,14.97,16.32,66.95,25.735,126.115,150.53,68.01,7.43,31.685,29.09,42.72,120.26,41.295,141.66,26.4,1000,45.135,10.424,21.7,16.505,15.28,62.925,187.91,165.59,199.92,194.59,139.37,31.3,44.44,217.73,29.243,2.934,20.28
11-09-15,4548.72,1467.2,1843.06,1067.03,817.08,1551.77,1533.32,733.46,891.78,666.4,639.47,11.76,15.97,22.4,63.7,117.4,51.39,168.21,42.105,4.87,19.48,13.32,6.416,67.14,18.97,26.88,43.14,46.93,50.02,22.235,102.1740686,62.02,11.53,44.975,101.3,15.99,186.75,119.74,12.905,25.2727298,67.1,14.11,16.42,56.89,34.18625352,148.15,58.9,192.9,13.19,101.85,100.25,181.5,17.7,58,61.45,74.56,7.445,28.71,55.57,631.01,53.32,26.02,78,29.4024973,13.795,30.62,34.245,166.0599465,47.99,161.7,17.09,1122.9,19.2,45.15,82.27,40.6,107.3,3.923,15.85,28.6,43.135,51.81,60.83,46.000092,48.08,75.02,1.33,9.99,33.93,22.84,22.295,142.6,39.72,15.75,12.54,38.755,89.77,39.69,8.43,16.2,60.67,20.3636384,25.345,38.68329465,109.75,67.9,61.63,5.333352288,2.506,27.345,36.358036,64.57,13.28,38.2,53.3,54.22597985,74.03,17.54,221.99,289.8,14.33,65,93.14,61.88,55.3,87.5,11.35,312.9,89.64,79.6,96,85.5,23.6,57.1,31.815,32.25,128,74.73,61.94,38.2,107,0.45580791,247,13.5,136.4459228,28.18,10.905,6.489285864,50.2,59.95,5.792931936,4.52,55.24,192.15,61.36,21.02,19.845,24.54,19.25,19.35,26.71,10.35,67.75,88.02,68,142.26,12.21292152,109.2,97.63,81.59,37.74,15.67,83.09,165.8,12.22,145.3,6.49,16.975,14.92,16.13,66.88,25.38,126.16,150.56,67.11,7.36,31.22,28.92,42.36,120.26,40.815,141.79,27,1000,43.115,10.274,21.515,16.44,15.27,62.265,185.87,163.71,198.48,192.38,139.58,31.6,44.15,217.68,29.057,2.914,20.13
14-09-15,4518.15,1455.53,1833.28,1062.49,807.4,1541.32,1519.4,734.51,890.29,665.96,635.47,11.81,15.905,22.37,65.12,117.45,50.9,167.19,41.98,5.04,19.325,13.25,6.487,67.03,18.91,26.715,42.18,46.93,48.3,22.01,101.8818644,62.01,11.19,44.68,100.55,15.99,186.75,119,12.65,25.0000025,68.95,14.05,17.12,55.96,33.72545697,147.7,58.9,191.95,13.01,101.8,98.8,183.51,17.585,57.32,61.84,74.46,7.406,28.65,54.51,626,53.1,26.02,78.06,28.53945855,13.785,30.185,33.495,166.158265,47,161.9,16.99,1125.95,19.065,45.56,82.37,40,106.15,3.792,15.9,28.23,39.5,50.96,59.62,44.166755,48.02,74.05,1.32,9.938,33.8,22.38,22.42,142.25,39.245,15.79,12.39,38.19,90.01,39.765,8.5,15.8,59.8,20.4545475,24.465,38.5666281,108.45,66.5,61.45,5.2618885,2.482,27.21,36.212215,65.17,13.12,38.12,54.2,53.45105624,73.17,17.57,222,288.05,13.6,65,93.3,61.85,54.84,87.5,11.49,313.3,88.71,79.95,95.98,86.6,23.5,56.92,31.45,31.905,126.5,74.23,61.3,37.89,108.5,0.44781128,242,13.37,135.9559913,28.2,11.115,6.487361402,49.44,60,5.731611984,4.486,54.57,190,60.65,20.995,20.03,23.96,18.74,18.5,26.79,10.46,67.36,87.63,66,142.73,12.96367668,108.2,97.99,80.42,37.89,15.575,82,166.54,12.095,143.95,6.48,17.27,14.92,16.09,66.85,25.265,126.16,150.54,66.45,7.25,31.305,28.99,41.64,120.26,40.39,141.73,26.7,990,43.18,10.225,21.28,16.225,15.13,62.02,185.02,162.97,199.5,191.15,139.52,31.6,44.15,217.64,29.188,2.924,20.15
15-09-15,4569.37,1467.17,1854.06,1068.33,812.99,1552.46,1534.08,755.44,896.93,667.89,627.66,12,15.78,22.42,71.24,117.74,51.36,168.77,41.74,5.09,19.385,13.1,6.772,67.93,18.5,26.98,42.42,47.5,49.225,22.4,102.6123749,63.15,11.33,45.16,100.7,16.11,186.5,121.05,13.08,24.86363885,68.45,14.35,17.15,56.2,38.97368715,149.9,58.97,189.8,13.12,101.45,98.98,180,16.955,58,62.43,74.06,7.34,28.62,55.06,622,53.87,26.3,79.18,29.294001,13.825,30,34.595,165.568354,46.6,163.35,16.75,1126.2,19.04,45.6,82.7,39.5,107.45,3.671,15.95,28.465,38.63,50.93,59.41,45.84175835,47.93,73.95,1.32,10.05,33.9,22.92,22.52,143.6,38.815,15.13,12.44,37.905,90.33,40.985,8.5,15.84,60.31,20.5454566,24.05,39.21662745,107.85,65.3,61.41,5.29615196,2.42,27.245,35.628931,65,13.225,38.02,54.35,53.77783126,74.2,17.56,231.99,291.45,13.87,66.76,93.05,61.2,55.63,87.5,11.35,313.3,88.99,79.99,92.3,86.38,23.63,56.86,31.85,32.03,126.5,74.18,61.58,37.8,109.93,0.44781128,250,13.53,135.6130392,28.13,11.085,6.53354849,50.08,59.7,5.830204848,4.47,55.08,188.5,61.41,21.105,20.195,24.24,18.955,17.53,26.765,10.35,67.2,87.99,65.5,144.14,12.97324044,109,96.75,79.76,36.98,15.725,83.03,168.66,12.135,146.75,6.43,17.215,14.95,16.245,68.37,25.445,126.1,150.41,66.79,7.26,31.52,29.24,42.03,120.26,41.08,141.42,26.55,974,43.785,10.319,21.62,16.43,15.05,62.635,186.46,164.59,201.95,192.9,139.24,31,44.75,217.28,29.546,2.967,20.39
16-09-15,4645.84,1476.28,1902.74,1089.1,814.62,1571.98,1540.64,776.37,903.63,687.44,638.22,13.55,16.075,22.5,69.76,115.5,51.79,171.43,42.555,5.1,19.61,13.05,6.778,69.4,18.89,27.57,43.685,48.5,51.21,22.45,103.245484,63.27,11.36,45.92,100.5,16.355,186.2,124.21,12.94,24.31818425,67.12,14.45,17.99,56.34,37.71741024,155.55,58.74,191.4,13.51,98.71,98.46,181.3,17.305,58.68,62.8,74.03,7.331,28.62,55.69,621,55.01,26.27,80.59,29.6688064,14.23,30.22,34.875,165.6666725,47,168,16.65,1129.1,19.48,46.1,83,39.455,108.4,3.798,15.86,28.505,36.355,53.6,59.84,46.66676,47.76,74.6,1.31,10.245,34.25,22.99,23.02,151.65,38.405,15.76,12.335,38.355,90.95,42.13,8.5,15.84,61.53,20.8181839,25.69,39.78329355,108.6,62,62.17,5.256014764,2.455,27.64,36.503857,65.29,13.28,37.96,54.5,54.02057842,76.03,17.58,230,290.55,13.88,66.6,93.05,60.7,56.65,87.5,11.25,325.15,91.28,79.98,92.3,86.2,24.32,57.5,32.355,32.655,126.7,75.11,61.94,37.71,110.5,0.47180117,250.9,13.51,138.6506145,22.84,11.545,6.434438697,50.46,60.01,6.06586584,4.5,55.25,178.35,61.75,21.44,20.455,23.51,18.96,18,27.085,10.33,67.98,89.55,66.45,145.77,13.09278744,109.4,97.73,79.94,37.1,15.75,84.59,170.02,12.02,150.6,6.4,17.445,14.96,17.05,69.29,25.67,126.07,150.3,66.6,7.34,31.805,29.73,42.195,121,41.72,141.22,26.63,980,45.475,10.539,21.8,16.535,15.35,63.515,189.34,166.54,203.6,195.54,138.92,31.2,45.01,216.74,29.786,3.037,20.87
17-09-15,4655.14,1466.82,1912.76,1094.27,818.79,1571.72,1545.46,773.81,909,691.06,642.08,13.88,16.4,22.69,72.32,116.19,51.77,171.07,43.405,5.02,19.55,13.1,6.59,69.85,18.92,27.29,43.89,48.8,49.405,22.61,102.8071777,63.67,11.29,46.035,100.75,16.255,186.5,123.26,13.17,24.2727297,70.01,14.385,19.55,57.17,39.0464445,155.6,58.5,193.5,13.79,98.38,99.26,180,17.335,59.24,62.84,73.35,7.306,28.73,56.32,623,55.48,26.43,81.4,29.66387475,14.305,32.3,34.405,164.191895,46.93,169.15,16.95,1125.05,19.425,46.1,84.49,39.45,107.95,3.649,15.9,28.455,37.28,54.48,59.9,47.20842775,47.8,74.97,1.27,10.23,33.69,23.25,23.245,155,39.055,15.27,12.485,38.58,90.13,41.99,8.5,16.59,61.09,20.4545475,26.085,40.1666265,108.8,63.8,61.57,5.338247068,2.564,27.55,36.358036,65.88,13.265,38.25,54.31,54.45005415,77.26,17.5,226.01,291.7,13.67,66,93.75,62.86,55.36,87.525,11.35,327.7,92.6,79.78,93.47,89,24.78,58.35,34.2,32.495,125.5,75.62,61.8,37.71,109.8,0.47180117,248,13.75,138.6016214,23.43,11.585,6.411345153,50.42,60.01,5.923387128,4.532,55.65,178.6,62.52,21.595,20.685,24.46,18.9,17.29,27.035,10.33,68.82,89.22,67.4,145.83,13.09756932,110.25,97.89,81.25,37.39,16.07,85.12,170.6,11.995,150.5,6.52,17.48,15.15,17.105,70.26,25.755,126,150.23,67.47,7.37,31.865,29.73,42.19,121,41.845,141.31,26.73,990.5,45.385,10.456,21.85,16.71,15.465,63.6,188.96,166.94,204.37,194.98,138.72,31.3,45.05,216.85,29.892,3.025,20.81
18-09-15,4535.85,1430.61,1867.37,1082.19,795.94,1553.26,1516.89,752.65,905.44,675.13,625.7,13.8,15.845,22.86,72.54,117.39,50.48,167.97,42.83,5.08,19.4,13.2,6.687,69.21,18.87,26.78,43.645,48.8,48.95,21.54,100.6156462,63.47,11.005,44.825,99.13,15.9,186,121.64,13.105,22.9090932,68.67,14.075,19.77,56.58,38.79421902,150.65,58.4,190.55,13.89,105.6,98.61,179.51,16.885,58.15,61.14,73.02,7.19,28.51,54.42,620,54.63,27.255,79.99,29.5899,13.975,33.495,32.645,162.225525,47.2,164.35,17,1100.55,19.03,45.91,84.44,39.36,106.25,3.655,15.86,28.35,38.195,54.18,60.88,46.80842695,47.51,74.58,1.28,10.2,33.15,22.61,22.51,152.45,38.86,15.43,12.25,38.685,88.76,40.775,8.5,16.64,60.98,20.3636384,25.25,39.04996095,107.5,63.5,60.38,5.147350648,2.468,27.325,36.358036,65.12,12.935,38.02,54.25,53.34835552,74,17.55,228,288.75,13.48,65.84,94.26,63.47,52.86,87.5,11.29,321.4,91.37,78.5,93.5,89.63,24.45,59.05,33.85,31.135,123.5,74.6,60.39,38.1,111,0.45580791,250,13.29,135.2700872,23.125,11.64,6.257388193,49.395,59.54,5.851246008,4.5,52.98,176.8,61.78,21.455,20.43,25.16,18.82,16.695,26.8,10.33,67.8,87.88,68,143.44,12.99714984,107.65,98.78,81.77,38.2,15.58,84.1,167.55,12.27,146.75,6.59,17.39,15.35,17.255,69.6,25.515,126.105,150.57,67.88,7.29,31.855,29.21,40.435,121.3,40.85,142.34,26.46,968.9,44.53,10.309,21.31,16.285,14.97,61.695,185.54,162.8,200.67,190.76,139.31,31.59,44.15,218.84,29.369,3.003,20.65
21-09-15,4585.5,1442.27,1883.65,1088.21,804.63,1581.35,1527.96,753.34,913,682.85,628.11,13.33,15.665,22.9,76.25,117.56,50.96,169.1,43.395,5.1,19.65,13.2,6.704,69.58,18.83,27.245,44.11,48.79,48.71,21.94,102.6123749,64.31,11.095,45.31,100.85,16.21,186,123.71,13.525,23.35454779,67.61,13.39,20.02,57.43,39.2404641,152.15,58.4,193.4,14.07,105.8,100.55,177,16.92,59.03,62.17,72.3,7.146,28.73,55,607.5,56.09,27,81.11,29.7082596,14.135,33.995,32.85,162.225525,47.4,165.65,16.94,1095.25,19.285,45.8,85.22,39.55,109.75,3.579,15.89,28.19,37.915,55.56,60.86,47.02509405,46.58,75.45,1.27,10.29,33.34,23.25,21.87,153.1,38.86,15.5,11.895,39.145,88.13,40.82,8.49,16.5,61.88,21.0000021,24.65,39.14996085,109.85,61.4,60.92,5.1639929,2.476,27.645,36.649678,66.11,12.855,38.01,54.35,54.76749274,71.65,17.56,227.99,293.5,13.48,65.1,93.2,63.9,53.55,87.5,11.55,324.5,92.66,77.5,93,88.52,24.32,58.59,33.545,30.055,127.45,74.31,61.35,38.45,111.1,0.44781128,248,13.15,137.4747789,23.15,11.69,6.252577038,49.76,59.72,5.779104888,4.521,53.69,171.25,63.45,21.49,20.445,25,18.95,16.3,27.025,10.24,68.67,89.43,64.5,145.3,13.030623,109.7,97.82,82.61,38.8,15.185,83.1,170.35,12.45,150.2,6.52,17.56,15.25,17.83,69.63,25.735,126.095,150.52,69.34,7.37,32.11,29.47,41.025,121.15,41.255,142.26,26.7,964.9,44.815,10.436,21.53,16.3,15.085,62.19,187.18,163.83,203.97,191.99,139.24,31.5,44.25,218.35,29.841,3.007,20.77
22-09-15,4428.51,1387.37,1821.34,1059.4,781.8,1523.29,1489.24,733.54,896.43,659.42,607.02,12.71,14.965,22.8,72.86,116.99,49.73,163.99,41.57,5.06,19.405,13.1,6.327,67.89,18.73,26.415,44.34,48.1,47.545,21.225,99.3981287,64.11,10.735,43.78,99,16.11,185.7,120.13,13.09,22.727275,69,12.75,19.9,55.93,37.64950338,147.4,58.33,186.65,13.5,105.55,98.56,175.1,16.195,57.52,59.57,72.2,7.001,28.4,53.1,550,54.53,26.52,78.41,28.9783754,13.65,33.6,31.365,160.5049513,47.1,160.55,16.89,1082.1,18.565,45.8,84.3,39.5,106.8,3.411,15.85,27.66,35.965,54,59.94,47.27509455,46.1,74.6,1.25,10.05,32.055,23.29,20.215,146.6,38.435,15.44,11.7,38.53,86,39.76,8.38,15.87,60.19,20.62727479,24.5,37.333296,108.35,59.9,59.17,4.95351736,2.398,27.165,36.2705434,64.86,12.335,37.5,55,53.09627194,66.55,17.45,220,284.1,13.39,62,92,63,51.45,87.25,11.51,317.9,90.51,77.42,93.5,85.85,24.37,57.82,32.495,27.57,123.65,72.21,59.43,38.57,113.39,0.43981465,250,12.79,134.7311625,22.475,11.385,6.040886218,48.265,59.8,5.67510144,4.41,51.87,165,62.25,20.875,20,24.29,18.85,15.555,26.96,10.05,65.45,85.49,64.5,142.59,12.63850884,105.9,96.23,81,39,13.855,80.12,167.66,12.035,145.55,6.42,17.39,14.83,17.975,68.13,24.925,126.125,150.69,68.36,7.23,31.15,29.13,39.38,120.8,39.635,142.88,26.8,945,43.37,10.091,20.92,15.835,14.61,60.105,181.14,158.54,200.8,185.47,139.45,31.5,43.66,219.01,29.381,2.941,20.33
23-09-15,4432.83,1383.9,1822.07,1062.48,778.06,1528.95,1488.51,747.97,898.57,662.56,605.44,12.7,14.965,22.89,74.13,116.22,49.29,163.99,41.89,5.07,19.355,13.02,6.551,68.31,18.6,26.365,46.6,48,47.785,21.285,99.3981287,64.05,10.455,43.825,98.92,16.115,185.7,119.11,12.73,22.727275,68.88,13.15,19.87,56.78,37.2517632,147.6,57.39,183.85,13.94,106.6,99.26,178.54,16.095,57.46,58.76,72.19,7.139,28,53.29,569.07,55.13,26.12,78.8,28.38164575,13.715,34.675,32.1,157.8011925,46.32,160.25,16.85,1095,18.565,45.3,83.4,39.4,107,3.327,15.81,27.48,35.355,54.64,60.11,47.8834291,44.72,75.22,1.25,10.085,31.99,24.3,20.855,145.9,38.79,15.26,11.635,39.18,85.5,40.625,8.29,15.8,60.39,20.4545475,23.985,37.9666287,109.5,62.97,59.44,4.884011484,2.461,27.37,36.1733294,65.8,12.44,37.41,55.8,53.47906553,65,17.45,225,281.2,13.46,62.75,92.1,62,51.44,85.495,10.7,316.35,90.9,77.43,93.49,85.5,24.02,57.11,32.77,28.225,123.7,71.98,59.99,38.69,111,0.43981465,252,12.79,135.221094,21.835,11.89,5.944663118,48.155,59.59,5.40757812,4.422,51.15,164.75,62.78,21.01,20.04,23.46,18.725,15.715,27,10.17,66.34,85.7,64.58,142.41,12.78196524,106.65,97.24,81.62,40,13.5,80.88,167.74,11.96,145.45,6.4,17.265,14.81,18.29,68.09,24.99,126.115,150.67,71.44,7.17,31.445,29.08,38.65,120.8,39.22,143.14,26.5,945,42.555,10.154,20.865,15.865,14.535,60.17,181.23,158.67,201.08,185.52,139.35,31.7,43.65,219.05,29.406,2.924,20.2
